-8.1571,5.9052,2.6483,-1.1447,7.2679,-2.7037,4.8317,-2.3607,2.7375,-0.40061,-0.85147,0.83834,-1.0256,-2.0285,4.9987,-1.155,-4.0681,0.68093,-1.3794,0.0054022,-2.3554,0.73008,3.1925,-0.72673,0.035132,-1.5078,-3.239,-0.30064,0.59086,3.3753,-0.85094,2.813,-0.83338,-4.5185,2.2452,5.6905,-0.73891,0.73595,0.72037,0.43164,-1.7865,-3.2417,3.9013,-0.68974,2.6617,-2.8316,-0.61754,-0.62596,-0.40844,3.4798,0.19732,0.04005,0.03077,0.098487,-0.037875,0.03285,0.078273,-0.024104,0.015254,-0.013148,0.052676,-0.0028016,-0.01659,0.027397,-0.044065,0.033447,0.0077603,0.025448,0.015778,-0.0055535,-0.0020379,0.018468,-0.0056907,-0.022253,0.020623,0.01168,0.017924,-0.011199,0.0034286,-0.0089927,0.022598,0.021223,0.00067479,0.010645,0.012444,0.029667,0.016242,0.017459,0.022428,-0.0068835,-0.017172,-0.013017,0.0023405,0.010522,-0.0024302,-0.0084001,0.0033318,-0.015504,0.0089845,-0.012967,0.22266,-0.79884,-0.30608,-0.3789,-0.14853,0.055647,-0.25503,0.18137,-0.19353,-0.19753,-0.092444,0.024491,-0.12514,-0.19144,-0.064985,-0.027656,-0.033464,-0.24539,0.065382,0.060464,0.14901,-0.010463,-0.05375,-0.0084653,0.098137,0.15962,-0.12325,-0.049637,0.070593,0.098414,-0.08372,-0.1058,0.041703,0.0089038,0.015993,0.00075978,0.017798,-0.045075,-0.080004,-0.037437,0.00041146,0.056837,0.081942,0.016389,0.014905,-0.055177,0.099989,-0.037396,-0.015878,0.015161,1
-4.484,8.3316,3.1228,-2.578,3.5744,-4.4117,0.22867,1.3119,2.8242,1.7211,1.1039,5.7093,0.43848,-1.951,1.8647,-1.9713,1.2734,-3.022,2.0883,2.8217,1.2945,-2.4445,0.44541,3.0709,-4.9027,1.1565,-5.4303,0.8744,1.1076,3.1801,-1.7272,1.6519,1.5823,-3.8506,1.4701,-2.7756,-2.8191,2.9119,0.56864,-2.7928,2.7308,4.2177,0.38767,0.30604,0.16696,-0.36734,-2.0604,2.4937,-0.25497,-0.19451,0.13031,0.038267,-0.075793,0.045018,0.0077335,0.044312,-0.019928,0.062269,0.073785,0.018966,0.055387,0.0018288,0.0062504,-0.0070276,-0.0092711,-0.011002,-0.004762,0.00071808,-0.027694,-0.025431,0.02594,-0.005404,0.011422,-0.0097221,0.0057432,1.5615e-05,-0.015682,-0.0049279,0.010159,-0.0014036,-0.0022325,-0.014483,-0.010822,0.0029042,-0.02458,0.0029856,0.0014921,-0.0092212,-0.022641,0.0037411,0.0025819,-0.0043373,0.014753,0.0078518,-0.023503,0.005892,-0.014244,0.005457,0.0063618,0.0037532,0.2733,-0.032332,0.0071611,-0.47386,0.2697,0.013138,-0.024174,-0.070782,-0.32981,-0.13207,-0.12997,-0.50846,0.11628,-0.053968,-0.095259,-0.11471,-0.032464,-0.04114,0.040271,0.011503,-0.052948,0.20816,-0.019325,0.039689,-0.1235,0.15883,0.13646,-0.067646,0.037307,-0.0049664,0.012847,0.043474,0.057746,-0.067793,0.029864,0.085097,0.011907,0.0050771,0.097512,0.0012999,-0.12652,0.093986,-0.071642,0.042117,-0.050457,-0.0067369,-0.03006,0.088274,0.014198,0.031637,1
-5.5228,4.5994,-0.049248,0.45759,-5.0888,-9.5047,1.362,0.10915,8.0072,4.9761,0.76196,4.7772,-3.5206,1.603,3.5517,-2.2057,0.18097,-0.6857,-2.9092,-0.65123,0.94744,-1.0311,1.2463,0.84415,-0.055371,-1.6128,1.7392,0.60401,3.5143,1.2739,-1.2729,-1.4902,0.28793,-0.7541,-0.23871,0.58626,-1.025,-2.4323,-1.3294,-0.25466,1.1264,-0.95382,1.0056,3.265,-2.7106,3.501,-2.4529,1.8184,3.3793,0.66001,0.042679,-0.097078,0.016659,0.099972,-0.095647,0.029271,-0.076978,0.044954,-0.0058527,-0.075636,0.11066,0.024849,0.017489,0.0077887,-0.016558,-0.013693,0.011085,0.036309,-0.018314,-0.013251,-0.010598,0.0059986,-0.011869,-0.0045976,0.0088401,0.021548,-0.00059301,-0.010586,-0.0056917,-0.02222,-0.0061312,-0.026292,0.012444,-0.005981,0.015188,0.0040898,-0.02183,0.010566,0.010242,-0.013367,0.010747,0.022474,-0.0037452,-3.4392e-05,4.5767e-05,-0.010086,-0.0047506,-0.0030276,0.0069397,0.0061126,0.20916,0.18619,-0.20738,-0.13488,0.11058,-0.018817,-0.29332,-0.084288,-0.20302,-0.22677,-0.043845,-0.17693,0.08575,-0.10758,-0.078543,-0.01092,-0.022786,0.13364,0.16852,0.059208,0.12567,-0.076629,0.10414,0.077124,-0.009771,0.03008,0.1678,0.029763,0.022111,-0.13952,0.042964,0.095254,-0.049224,-0.089603,0.07121,-0.16184,-0.0063518,0.021803,-0.031201,-0.019647,-0.09504,-0.043298,0.036715,0.0090462,0.013658,-0.066085,-0.057438,0.071031,0.018603,-0.018058,1
-1.1594,7.7657,2.7417,4.1764,1.2968,-11.993,-3.4979,-2.505,5.2158,2.4527,3.1969,3.4041,1.9876,-0.09548,1.7214,-1.5098,-2.8812,1.0724,4.8027,0.3013,0.41693,0.48681,2.1013,2.9285,-0.14642,1.3374,0.54193,-1.1022,-3.6026,-1.5107,-1.0494,-1.1046,-1.8478,-1.3214,0.38405,-1.342,2.0845,0.33226,-1.352,-1.2148,-0.012639,-4.3296,-1.9291,0.38756,2.0344,0.7342,-1.079,-4.7224,-1.0389,-1.059,0.018384,-0.01295,-0.071283,0.035314,-0.0077533,0.11567,0.019979,0.0095646,0.039337,-0.03281,0.016266,-0.033667,-0.029826,-0.015392,0.061223,0.0031214,-0.069825,-0.0054231,-0.035436,-0.035365,-0.014221,-0.026017,-0.046695,-0.0013929,0.007742,0.021262,-0.024474,-0.010713,0.021154,-0.01797,0.0032551,0.018362,0.00090383,-0.020264,0.020882,-0.016781,0.020628,-0.030103,-0.0050878,-0.024629,-0.020968,0.010914,-0.0014876,0.0053446,-0.0035478,-0.015214,-0.0035987,0.0065344,-0.022035,-0.0043294,0.18859,-0.1443,0.27433,-0.071592,0.067511,-0.15184,0.00097582,-0.11186,0.083169,-0.20178,-0.093778,-0.18043,0.10755,-0.056784,-0.20791,-0.048297,0.099959,0.027245,0.049391,0.12753,0.040295,-0.024887,-0.14401,-0.084487,0.11443,0.014198,-0.047628,0.089982,-0.078159,0.073389,0.084145,-0.11844,0.013917,-0.041373,0.022715,-0.044377,0.076209,0.054899,0.011528,-0.0081442,0.044949,0.099852,-0.039429,0.0089842,0.037867,0.019126,0.048572,-0.051685,0.022364,-0.026861,1
0.097546,5.7011,1.0919,-2.424,-0.3844,-11.107,1.1682,-0.48035,5.9378,3.6579,3.2116,0.30354,-2.244,-0.34193,8.0319,-1.5637,-0.70191,1.3903,-0.9195,-0.0413,0.60414,-3.2114,-1.6962,0.33705,0.49706,0.59908,1.8814,2.0201,-0.21703,0.42145,-0.38356,-0.194,-1.9701,3.0971,-4.9227,2.1929,-1.8656,0.1785,-0.96772,-1.3006,3.873,-1.0442,0.32257,0.21264,1.0252,1.074,-1.3049,1.2469,1.779,-1.9842,0.034116,-0.13271,0.01082,0.04107,-0.094417,0.041079,0.053133,0.053987,0.034731,-0.048027,0.069126,0.00040241,-0.0078586,0.092118,-0.03365,-0.054362,0.005577,-0.014788,-0.0034162,0.0056204,0.025134,0.0073183,-0.054158,-0.01986,0.024018,0.01669,-0.018714,-0.0051684,0.017689,-0.016487,-0.0011486,-0.00027148,-0.0087118,0.010283,0.013824,0.022251,-0.00047759,0.0018595,-0.0026003,-0.0011255,-0.0082296,-0.010356,0.0050181,-0.013794,0.011163,0.011648,0.00032926,0.0016854,0.015826,-0.0075991,0.38978,0.21632,-0.010448,-0.19756,0.0027058,0.087543,-0.12115,-0.15971,-0.3081,-0.33451,-0.20917,-0.22879,-0.081729,-0.066125,-0.059172,-0.26026,-0.13013,0.25437,0.12472,-0.0024073,0.0018679,-0.0085618,0.027391,-0.010656,-0.047352,-0.00055874,0.060841,0.097467,-0.022856,0.02888,-0.023461,-0.052337,-0.048349,-0.031337,-0.016247,-0.052196,-0.016679,-0.048025,0.0042047,-0.091953,0.066669,-0.090251,0.040916,-0.055607,-0.019606,0.092792,-0.080711,0.0099933,-0.0083509,0.05612,1
-18.962,7.2789,1.3507,2.6639,3.9759,0.032451,7.0775,-1.7415,-5.4487,2.0488,2.3505,0.69262,-0.88749,1.3312,5.4187,-0.075404,-7.1743,3.3457,0.87503,-0.66732,-0.1425,-0.79478,1.5817,-1.3714,-1.9271,0.5404,0.59255,0.62085,-0.11796,2.1576,0.5842,1.0863,-0.2127,-2.13,3.3743,-0.53101,-1.9016,1.1638,-2.7129,1.677,-5.0961,-0.94855,3.6734,-1.2734,3.3291,-3.9138,-0.29305,0.26674,-0.040756,-2.0179,0.2378,0.10145,0.018221,0.017667,-0.076237,0.058073,0.076261,-0.037679,-0.06853,-0.01718,0.057824,-0.033295,0.010746,0.018483,0.0061373,0.020322,-0.0058254,-0.06014,0.0044221,0.016615,-0.011134,0.0096982,-0.024452,0.0013069,0.0011029,-0.0078337,-0.011474,0.013319,0.0077295,0.01832,-0.005024,0.030481,0.0047287,0.0046764,0.039588,0.0059532,0.00053363,0.0093547,-0.015082,-0.013466,-0.0055151,-0.0085946,-0.0079302,0.011033,-0.033544,0.0018379,-0.00388,0.01407,0.013725,-0.0074943,0.004218,-0.98743,-0.27783,-0.3803,0.1687,-0.010945,-0.44286,0.093426,0.24765,-0.13642,-0.08306,-0.12486,-0.32988,-0.15629,-0.06293,-0.1743,0.038129,-0.076382,0.15229,0.0082024,0.15493,0.0047744,0.048489,-0.089595,-0.024614,0.062202,0.0048572,-0.06453,0.0080135,0.12467,-0.06704,-0.01022,0.050596,0.0071541,0.030998,0.015259,0.073989,-0.0056754,-0.04222,0.11205,0.075981,-0.076785,-0.098212,0.063139,0.008353,0.0012232,0.091737,-0.046544,0.0030028,0.060314,1
-1.3425,7.187,1.2184,-3.1735,0.072218,-10.419,1.8538,-1.3435,1.4067,2.0776,4.8699,2.2275,2.4355,1.8463,1.211,4.454,-7.2218,0.37013,0.38087,2.1,0.87303,0.13569,-1.7311,2.0349,1.9268,-3.7042,2.0804,-0.39319,4.3502,0.45426,1.9048,-0.8178,-0.9301,0.55652,-0.78347,-0.85811,-0.11969,0.66339,0.12403,1.321,1.0093,1.4592,-0.40279,-1.8382,-0.011229,-0.38514,0.74656,0.35134,3.2838,0.080894,0.1396,-0.059158,0.009196,0.018136,-0.022707,0.12878,0.017614,0.028133,0.032946,-0.014599,0.07162,-0.040406,-0.059435,0.017303,-0.0030131,0.0065176,-0.0035426,-0.010673,-0.01001,0.0078841,-0.0082844,-0.0051905,-0.05141,-0.018276,-0.023564,-0.0042559,0.024867,0.0037313,0.016201,0.00052893,-0.0055139,0.0075492,0.0087587,0.015362,-0.0044578,0.0066444,-0.017482,0.0099706,0.0047334,-0.0022543,0.0061513,-0.0021818,-0.0088748,-0.007152,0.005561,-0.0092612,0.02131,0.002984,-0.0048959,-0.010834,0.29861,-7.8276e-05,-0.20581,-0.12166,-0.06951,0.060871,-0.15551,-0.19642,0.20744,-0.20214,-0.053684,-0.013692,0.12737,-0.079153,-0.22991,-0.069513,0.00098216,-0.022629,0.02622,0.037118,0.045853,-0.039316,0.08794,-0.13548,0.11563,-0.042269,-0.01688,-0.059333,0.026573,0.0012531,-0.025136,-0.032887,0.054734,-0.026163,-0.016328,0.063849,0.048203,0.047239,-0.0029122,-0.015913,0.053551,0.075526,0.082293,0.013494,-0.060035,0.034794,0.038533,-0.0036539,-0.014883,-0.0056779,1
-2.4939,14.576,2.7751,0.078834,0.3575,-10.178,0.95776,-2.4849,5.266,2.4203,2.1976,5.2203,1.4494,0.40653,-1.4892,-0.63346,-4.482,-0.61792,2.3231,1.0362,2.7969,-1.1846,-0.56194,3.2229,0.5262,-1.4114,-1.7384,-1.1814,-0.70046,0.04063,0.1574,-0.95171,-1.8735,1.0761,0.29399,-1.54,2.9832,0.50957,0.77621,0.56914,0.26027,-0.35732,-1.4913,-0.88656,1.5503,1.4103,-0.031979,-0.91813,-0.78537,0.21562,0.16318,-0.075149,-0.068865,0.025673,-0.019722,0.1297,0.026533,0.030193,0.032993,-0.042925,0.056483,-0.032952,-0.051747,0.017993,0.014624,0.02876,-0.026395,-0.027253,-0.043181,-0.01008,-0.00042766,0.0062733,-0.0010019,-0.015218,-0.0053182,0.016005,-0.012325,0.0018187,0.022401,-0.0090754,-0.011145,0.0082846,0.027439,0.011114,0.0020965,-0.011462,0.013584,-0.0025319,-0.0061409,-0.0056144,0.0021483,-0.0014698,-0.0040886,0.0015427,-0.0079275,-0.014717,0.005666,0.0078322,-0.0029016,0.0010827,0.51441,0.03698,-0.30679,-0.49021,-0.042849,-0.036335,0.12307,-0.20125,0.059802,-0.16711,-0.0085755,-0.26482,0.2166,-0.03942,-0.27089,-0.20159,-0.062003,0.093238,0.039138,-0.0041056,0.015461,-0.042422,0.07883,-0.027178,0.20596,0.081511,0.026536,-0.053206,-0.037054,-0.014484,0.036785,0.027623,0.071631,-0.058657,-0.057184,0.0013207,-0.01779,0.068633,0.062275,-0.02185,0.10078,0.012885,0.019259,-0.067935,-0.015956,0.0064203,0.020216,-0.0069613,-0.045035,-0.097437,1
13.653,11.086,10.985,4.2019,0.51286,1.8094,5.2632,2.6118,3.2257,0.30057,4.9714,0.78535,-2.2261,1.3397,2.0416,2.1468,-3.526,-0.0052548,-0.79132,0.78969,-0.56231,-1.9941,2.0872,-2.2346,0.85438,-3.894,-1.3185,4.8055,-0.70157,-0.80166,5.1403,-0.1246,1.1075,-1.9113,-0.19285,0.29798,4.1217,2.596,-1.6238,-0.53853,-2.8518,2.0143,-4.2866,-3.8125,-2.6088,-3.6185,-1.9808,1.7298,-1.64,1.491,0.17802,0.054937,0.030517,0.070373,-0.045955,0.036618,0.0042738,0.0057286,-0.029219,0.054077,0.018081,-0.0091039,-0.012199,0.11927,-0.021826,0.027865,-0.017244,0.024486,-0.030474,-0.0034653,0.033378,0.015345,-0.022685,0.0019455,-0.056989,-0.025908,-0.012422,0.00082797,0.013112,-0.039244,-0.0015116,-0.012874,-0.020391,-0.02566,-0.016528,0.0099663,0.024291,0.040158,0.014241,-0.0076983,0.031074,-0.022127,0.012314,0.0024541,-0.0047292,0.0033077,0.0029816,0.0061457,-0.013497,-0.026523,-0.13334,-0.15132,0.62428,0.00076452,-0.3395,0.523,-0.09647,-0.039046,0.12533,-0.12221,-0.09544,-0.029368,-0.053902,-0.15311,0.023375,0.1049,-0.10642,0.041616,0.201,0.073336,0.011091,-0.0094791,0.0063464,-0.011096,0.034294,-0.040709,0.078315,0.046314,-0.12806,0.086497,-0.020317,0.15181,0.25203,0.068173,-0.044596,-0.030736,-0.074724,0.016133,0.040497,-0.0022418,0.03693,0.057214,-0.06699,-0.096142,-0.0080652,-0.048048,-0.066897,0.074276,0.021225,0.13577,1
-1.536,13.192,3.287,0.97864,-0.14132,-8.0281,1.817,-1.1098,5.6033,1.661,2.8882,3.6372,2.457,0.61912,-1.9654,-1.3648,-4.1497,0.57215,-1.1604,2.9794,1.0584,-3.0933,2.0438,5.3465,2.3179,0.80086,-2.0917,-2.0293,-4.3533,0.73523,0.6981,0.89392,-0.46698,0.18992,2.8322,-3.3002,1.1134,2.0713,1.4894,3.9134,1.838,2.7667,1.0153,2.0074,-0.53299,-1.3416,2.0765,-0.96083,-2.3384,2.0631,0.14401,-0.071029,-0.036748,0.021052,0.018223,0.13717,-0.0070454,-0.057518,-0.012241,-0.017593,0.087304,-0.0065571,0.022456,0.053203,-0.02783,0.063688,-0.057361,0.010334,-0.0036501,0.0006209,0.0091971,-0.029913,0.030086,0.058165,-0.01303,-0.019435,0.03647,-0.0087723,0.040258,-0.0070655,-0.0048941,0.035164,0.020398,0.0026509,-0.0027874,0.0058742,-0.020514,-0.018416,0.001196,0.0062089,0.00054332,-0.012141,0.0090479,-0.0059753,0.025451,0.013082,-0.0013475,-0.0026301,0.012896,0.01012,0.52273,0.017407,-0.19601,-0.44354,-0.1522,0.030594,0.018911,-0.20044,-0.1441,-0.099076,-0.11356,-0.079113,0.21543,-0.14067,-0.23773,0.096778,-0.11937,0.11604,0.074372,0.067748,-0.014394,0.02791,-0.081432,-0.093999,0.022034,0.087213,-0.12442,0.035635,-0.16549,-0.026531,0.022163,-0.030273,-0.037989,0.06879,0.016716,0.0063341,0.02397,-0.037453,-0.11301,0.0070643,0.010105,-0.075541,0.061955,0.043501,0.01284,-0.031437,-0.048355,-0.076202,0.0047721,-0.061684,1
