-7.509147177,-0.534378271,1.150729973,-0.138029921,-4.652429448,0.357002275,-0.483037047,0.7953522,0.047909514,5.58628244,-4.242386808,-1.22360114,2.637073122,-5.031928052,-1.161799423,-1.614556773,-2.995074852,-0.383214264,0.207313519,0.656037795,0.627906418,0.755577976,0.670198828,0.591704536,0.271568657,-0.832247501,-0.054627026,-3.045803614,-1.808426562,0.409623959,0.495991891,0.946968205,0.279405363,0.421046889,1.033631436,2.18634507,-1.121795509,-0.667459249,-2.701749083,0.353516944,-0.17351828,2.527383043,3.865736113,-1.837583581,0.572730141,-0.573159277,2.117834415,2.12007986,0.939044468,-0.46997083,1
-8.92736671,-0.494541434,0.625976232,-0.682310094,3.421524708,-1.200666816,0.587599074,0.794280545,-0.053580359,1.479425187,2.779453995,-1.617361055,-0.020467338,0.453152174,0.797185359,1.72427072,-1.308821571,-2.560141897,0.412987906,-1.662490212,0.164335761,0.717378902,-0.394128153,0.176999191,-0.494999417,-0.665415417,1.403670237,-2.295194627,0.339940963,-0.892343659,-0.342441784,1.95713779,0.920605565,0.717085818,1.856959787,0.981735589,-0.862940768,0.980750716,-0.670155981,1.355075185,-0.401045889,0.458385798,1.970896631,0.557853199,-0.166586909,0.266616705,1.399228409,-0.587968805,-0.801638017,1.899102997,2
-7.446548495,-0.910645496,-0.270330304,-0.362226441,-2.78311329,-0.166220893,0.443911164,0.872821877,0.865490734,3.986997741,-2.782421203,-1.134355094,2.239056385,-4.587047949,-0.520620022,0.773836055,-0.231943076,-1.838369529,1.500880628,-1.064231101,-0.408827592,1.460469382,0.523112399,0.045691858,0.965014871,-1.271283838,-0.469207358,0.727100005,-0.824532181,0.153292758,0.963199553,-0.737041118,-1.591737722,0.136798655,-0.192715485,1.716239869,-0.856460014,0.02830773,0.993000191,1.00993684,-0.134068625,-0.063471617,0.992190227,0.349339895,0.247606144,0.235935778,-0.065085045,0.766751064,-0.887096647,0.818942181,1
-7.449283306,-0.661027589,1.018721139,0.849546583,-0.804573389,-0.753695845,-0.312132272,2.086734148,2.324668201,7.84175275,-7.683982929,0.20207494,-4.41859683,6.481327367,-0.241087741,-0.388749378,-1.902954181,1.131128296,1.228246126,-1.251465173,-0.431663255,-0.251495129,-2.036791334,3.880519409,-0.363383623,-0.738277059,1.74121672,-3.716975286,0.221513048,-1.084313766,-0.694035801,2.569112108,0.7659816,0.25475448,1.294468788,-1.713202053,-0.343405248,-0.933715744,-2.85149486,3.421471324,-1.947598811,2.200283908,3.181686356,0.022625074,0.53304319,-1.073125439,1.642912919,-1.691225927,-1.77913111,0.352400222,3
-9.655161741,-0.768165735,1.389128907,-0.475451935,2.725740186,-1.856269991,0.595326661,0.705609714,0.288525927,-0.017914921,2.198029231,-0.147997348,-0.009893918,0.464100735,0.927559035,0.887008721,-0.697609032,-1.593626268,-0.509744311,-1.080998807,0.232026689,-0.062215805,0.555517467,-0.190225084,-0.224638431,-0.092843652,0.613099972,0.227762155,0.858392943,0.705220649,-0.674335386,-0.107105494,-0.552639407,-0.646120215,0.081364482,-0.123402316,-0.005332218,-0.433716928,-0.804502246,0.726902875,0.003975614,0.592951676,0.266483014,0.576906591,0.652438307,0.293847191,1.076401139,-0.460501003,0.571311682,-0.024826949,2
6.397627787,-6.366142462,-30.59878856,1.580450108,-1.604675113,-2.456592817,3.054807081,1.426928239,1.113013531,3.108424981,3.078485622,2.612791236,-0.158469063,-0.375474151,-0.766657122,2.363768207,-1.420512408,-1.705927339,-0.295102065,-0.311501908,0.17612226,-0.277443769,-0.838596463,0.663631507,1.208852023,-2.345501369,-1.599303514,-0.000833741,0.656172791,0.02872058,0.242241296,-0.467323199,0.006486168,-1.937812177,0.252882434,-1.455077633,-1.841132278,-0.122556561,-2.072873197,-2.058024478,1.062951189,0.470125971,2.170291251,1.117968403,-0.670485539,0.743802801,-1.836360869,-0.049704148,-0.281472879,-0.08115678,4
-9.402189857,-0.870423149,0.554702711,-0.22920892,-7.754921221,1.532937618,-0.873071978,0.620231916,1.450264986,-0.027419112,3.60242512,-1.912012178,-0.02269168,0.508594635,1.322454151,1.03146129,-2.073240985,-2.456489719,0.202405219,-2.163647676,-0.51111451,0.566839194,-1.809533956,2.726923154,-1.728662385,-1.475553209,1.294595778,1.069364451,-0.413888735,-1.632335192,1.767286898,0.489447774,0.859903109,1.320801074,0.054083666,1.121492292,-1.887747676,0.842839632,-0.203775472,0.689898088,0.044533079,0.249009571,0.433852567,0.385894765,-0.329471627,0.360216713,1.541607746,-0.604610843,-2.77659501,0.610352865,5
-8.988405593,-1.117775792,1.205582774,-0.783833557,-4.862843898,1.070839867,0.329499064,1.223469255,1.926675156,7.080257124,-3.61549587,-1.431125407,4.884836079,-10.65486831,-0.639793927,-1.018428087,-0.261208569,-0.533037021,0.987393483,-1.07128906,0.495051501,0.567412182,0.469145357,-0.661998815,-0.719592755,-0.577655334,1.242680447,-0.160873906,1.014309011,0.10246071,-0.23783134,0.472839789,-0.881947482,-0.560263941,0.269757803,0.224909464,-0.152677009,0.609163183,-0.958732923,0.81387271,0.056264396,-0.348614797,2.13821237,-0.574135658,-0.019437342,-0.399560339,0.886018952,0.048198491,-1.071034016,1.363099337,1
-8.916789116,0.403551708,0.902298545,-0.657376736,-5.250870285,0.9729968,-0.329425894,0.492905253,0.956984605,3.777682122,-1.752612974,0.335222618,2.660090162,-5.896873619,0.309173205,0.84919572,-1.015695192,-1.184072294,1.325967184,-0.93669153,0.485426665,2.154238532,0.982185328,0.67940475,-0.468585951,0.000390666,0.522657507,-0.532765267,0.020327359,0.237514666,1.121541725,0.438824487,-0.876635318,0.960280562,0.439512883,-0.176647195,-3.661632258,-0.442405376,-1.798704967,1.527217583,-0.304355042,0.487840881,2.021702664,-0.181285762,-0.076079362,-0.678333245,0.072832264,0.860335009,-0.774792149,2.904370877,1
-8.484991867,-0.83410945,0.689243595,-0.264245192,-0.8164143,0.190351616,0.026389174,0.236414861,1.531029762,-1.432393396,3.237598036,-0.655971396,0.051573727,1.915237691,1.458486855,-1.180316894,-1.755710748,1.182267655,-0.003502167,-0.197359059,-0.005950658,-0.310540657,-3.674487987,1.680518605,-1.001810391,0.187730849,1.150007168,-4.374716905,2.080933861,-1.212573961,-0.494634528,3.026757525,2.262513733,1.063008134,1.844265342,0.483283302,-1.572850039,0.622250667,-1.989650729,1.715726568,-0.340345598,0.073484194,2.633344474,-0.154259399,1.060849042,-0.092943545,1.780428811,-0.132202442,-1.007732321,1.844924059,6
