3.828347249,4.257108496,-1.630598585,14.8403074,11.27849513,-8.410633361,-28.05308845,3.476466604,7.393723314,19.92425753,19.40570362,-5.186831038,-13.02326959,16.43028373,-0.210809675,-9.978854934,-7.571856718,-3.421764395,5.846137815,-3.312284781,-12.44193476,-0.038765295,-7.233375579,3.650614247,3.532996511,-3.201779647,-8.801324378,-2.719625448,0.390206887,-6.975406564,2.420373944,-2.311352668,-3.733279065,-0.719920266,-5.038374393,-3.584833054,-3.000951911,0.402149656,-7.754653754,-3.372361774,0.645476118,2.80724724,0.173608845,-5.316805724,-0.767470235,-4.4586322,3.423686459,3.459161186,2.253298024,2.220608413,1
6.34110501,1.865483597,-0.26134199,1.761093216,1.296473099,-1.877989717,-1.265862396,-1.396795237,-3.98270602,-2.015785371,-2.084755287,-2.440838233,1.2049192,0.078797449,0.416494321,2.635766859,-4.269674615,-1.659831424,-0.530284584,1.271530594,-0.738547834,-3.408779715,0.138644108,-2.423734499,-0.083872609,-2.021142325,-0.346240209,-1.16018828,1.536785639,-3.801204652,0.438558277,0.157033055,0.588689082,1.191592738,4.620567723,-1.267220885,-1.226499758,-1.728588202,4.454980839,0.078009429,-0.334772161,3.74103167,-1.028864388,0.342236045,-2.175617602,1.48057334,2.838410299,-0.492101712,-1.848919607,-2.661235935,1
3.942821703,1.033443747,-0.82387118,2.949390002,2.685209684,-0.457284337,-2.045798991,-3.276426442,2.009763271,1.768345308,-2.401924777,1.848613985,0.235733941,0.53507579,-0.026248707,0.49902199,-4.019190474,2.71670029,0.91896688,-0.273798779,2.004342189,0.327253668,-0.963000941,0.404941468,1.245248467,-0.717740029,1.666666191,0.073735315,-0.121548561,-1.518207147,-1.494893489,0.846210291,0.613688619,0.2126278,-2.24369545,0.409891095,2.018983529,-0.433288584,-2.066012978,-1.084419892,0.020096971,0.737588641,1.765769422,1.653495334,-1.270054255,-0.126216158,0.578120223,-1.236528048,0.671204643,0.414322094,1
4.995545263,-1.041218592,-0.640809263,2.597832121,2.450960271,-0.813807865,0.212829367,-3.720107008,1.863599831,0.943542717,-2.814465226,0.823565526,-1.200944807,-1.251714424,0.85254514,1.43655532,-1.845617164,0.895972697,-2.082401057,1.264366813,0.958569428,1.208470999,-0.742235953,-0.319924063,1.028303653,-0.345985102,-0.789100609,-1.696862203,-0.525685106,0.406842577,-0.58787398,0.477860673,-0.110533333,-1.324039831,-2.349173313,-0.086452705,1.450063466,-0.882793943,-1.365827948,-0.702527373,-0.708531993,1.297428452,1.045708502,1.619119931,0.023850963,3.223954819,1.290638102,-0.958611136,0.93576341,-0.73592694,1
4.340892042,0.746625956,-0.330360506,1.256389521,-0.454637768,0.542892744,-0.317216495,-2.59405743,-0.280432811,-1.276077531,-1.602155742,-2.472564643,0.67513965,-0.329483762,-1.409380314,-0.478897412,-1.623294027,1.891605739,0.121963784,1.588687286,-0.206146294,-0.580159625,3.62284651,1.840381381,2.70909907,5.293063849,-0.257095752,1.264204548,-0.54546448,-1.707778767,1.455923102,-3.835868311,1.868125461,1.963891552,-1.812452506,-0.161046842,1.079659225,1.570178366,-0.367051605,-1.007684723,0.22760434,-0.675550689,-1.107314546,-0.202763937,0.657172958,3.795845535,3.531680208,-3.287400762,-1.086747551,-0.520314062,1
6.249375712,-0.345699586,1.271358541,4.807153633,1.733707249,0.521993885,1.698085594,-0.831252737,4.338051538,0.586600386,-2.560495853,-0.437491304,-0.959723815,-2.00746245,0.870653336,-0.433562946,0.400155814,2.271643154,-0.845300586,-0.965837649,-1.332060422,1.304763661,-1.516883357,1.445757035,-0.487466833,-1.657855788,1.324958416,0.945681255,0.308655454,-0.271285147,-0.299854951,1.149885388,-1.037062637,0.477945449,-2.914407569,0.16955095,1.072957774,-1.468666882,1.586327402,-0.31273896,0.269533973,0.37405408,1.582131011,1.253207494,-0.070924811,1.528939324,1.238297631,0.41684987,-1.140764485,-0.218971437,1
8.105464091,-0.450333135,0.537774439,3.496569944,3.508137226,0.335799715,-1.202103315,-3.808095741,0.32165139,0.847206744,1.970283,-0.112592745,0.436294239,-4.851391913,1.417728266,0.363863664,-3.416726735,-1.778920076,-4.96845615,-1.624454381,1.93493549,-1.073707481,0.672847692,-1.453020137,0.843553448,-0.433532243,-2.319389139,3.294214107,0.558966321,-4.719887514,2.048159711,-2.232437825,-4.836130101,-1.954013526,-0.096239319,1.656985628,2.644758989,1.09801295,5.722465686,1.960697296,4.666299192,-0.08286704,0.417493504,-0.18489833,2.705253091,0.088974708,0.427416287,2.473038169,-1.95633132,2.866424667,1
3.452669231,1.363265402,0.049220223,3.453609129,-0.927124493,-0.156440428,-0.559547042,-1.588420117,2.226135096,-0.473994104,-4.953916241,-4.208925644,-0.310916901,-1.606066275,1.211423139,2.761290919,-0.47887851,-2.634925174,-0.156052501,-0.48184954,0.198423885,-2.988826506,4.406370675,-2.728404153,-1.384780338,-1.335812336,0.729218316,-2.746446482,-0.06281581,-3.868412899,1.187012991,2.454329463,1.065781107,-0.359761898,2.383805685,-0.057694401,4.3798642,0.482176012,-1.491184327,3.634904071,-1.726872675,0.205764138,0.867535418,-0.863377892,0.407977257,-1.447534423,0.094990657,-0.01026028,1.345617066,3.55651715,1
7.91021245,0.097872209,0.107226067,3.084916857,2.087222498,-1.351455182,2.665182901,-0.812143639,0.463788836,1.631359841,1.119416262,1.794773578,0.790004669,1.066194557,0.312549561,-1.848098187,-1.543383699,1.813472255,0.124630469,-2.347235096,1.075126921,-2.363019984,-0.059172829,-1.792068229,-1.451518421,-0.442476835,1.748901132,-0.105365974,1.074857529,0.034265747,0.468340626,1.515191086,1.655752261,1.224891267,-0.422442877,0.83582373,0.598718035,-0.092087512,-1.263243273,2.321293364,0.175965075,-0.327260261,-1.664895858,1.472991718,-1.767954438,-1.410470807,4.913335815,-3.434231214,-1.387474527,1.804260465,1
5.779049267,0.159484798,0.493386496,2.986425324,3.470743102,-2.031292528,-0.521011238,-2.107347606,3.28994817,1.598831601,1.746222693,-2.292156312,-2.692567617,-1.155549115,3.653765817,-0.706866857,0.354945208,0.669285962,1.474513703,-3.214805951,1.134203299,-2.733465969,-3.428228744,4.302143704,-1.567601391,0.989707151,0.06367474,0.470377819,-0.350704693,-2.244866021,3.681109396,0.009101008,-4.030662849,-2.934722547,0.585527726,3.575140184,-1.165994031,0.454237724,-0.329985132,2.126537771,1.478597097,1.229886701,-2.549440008,2.644139774,0.151264225,2.236226777,2.745991739,-2.755505719,-2.653181032,-2.161570279,1
